token: -- | freq: 899 | docs: 81 | posting_pos: 0
token: 16013 | freq: 5 | docs: 1 | posting_pos: 5750
token: 16062 | freq: 4 | docs: 2 | posting_pos: 5751
token: 161 | freq: 75 | docs: 44 | posting_pos: 5753
token: 16110 | freq: 5 | docs: 2 | posting_pos: 5797
token: 1613 | freq: 5 | docs: 2 | posting_pos: 5799
token: 161330 | freq: 4 | docs: 1 | posting_pos: 5801
token: 16135 | freq: 3 | docs: 1 | posting_pos: 5802
token: 161620 | freq: 4 | docs: 1 | posting_pos: 5803
token: 16176 | freq: 3 | docs: 1 | posting_pos: 5804
token: 162 | freq: 30 | docs: 11 | posting_pos: 5805
token: 16232 | freq: 3 | docs: 3 | posting_pos: 5816
token: 1624 | freq: 3 | docs: 3 | posting_pos: 5819
token: 16288 | freq: 13 | docs: 4 | posting_pos: 5822
token: 163 | freq: 35 | docs: 10 | posting_pos: 5826
token: 16321 | freq: 24 | docs: 4 | posting_pos: 5836
token: 16386 | freq: 10 | docs: 1 | posting_pos: 5840
token: 16387 | freq: 5 | docs: 1 | posting_pos: 5841
token: 164 | freq: 33 | docs: 10 | posting_pos: 5842
token: 1640 | freq: 3 | docs: 2 | posting_pos: 5852
token: 16442 | freq: 3 | docs: 3 | posting_pos: 5854
token: 164679 | freq: 3 | docs: 1 | posting_pos: 5857
token: 165 | freq: 29 | docs: 9 | posting_pos: 5858
token: 16557 | freq: 6 | docs: 3 | posting_pos: 5867
token: 166 | freq: 34 | docs: 7 | posting_pos: 5870
token: 166039 | freq: 3 | docs: 3 | posting_pos: 5877
token: 166608 | freq: 4 | docs: 2 | posting_pos: 5880
token: 1668 | freq: 3 | docs: 3 | posting_pos: 5882
token: 167 | freq: 41 | docs: 14 | posting_pos: 5885
token: 16735 | freq: 4 | docs: 1 | posting_pos: 5899
token: 1674 | freq: 113 | docs: 5 | posting_pos: 5900
token: 16757 | freq: 3 | docs: 1 | posting_pos: 5905
token: 16768 | freq: 12 | docs: 2 | posting_pos: 5906
token: 16772 | freq: 3 | docs: 1 | posting_pos: 5908
token: 16775 | freq: 5 | docs: 2 | posting_pos: 5909
token: 16781 | freq: 5 | docs: 2 | posting_pos: 5911
token: 168 | freq: 29 | docs: 10 | posting_pos: 5913
token: 169 | freq: 49 | docs: 23 | posting_pos: 5923
token: 16951 | freq: 3 | docs: 1 | posting_pos: 5946
token: 16980 | freq: 5 | docs: 4 | posting_pos: 5947
token: 16fn | freq: 105 | docs: 56 | posting_pos: 5951
token: 16k | freq: 4 | docs: 3 | posting_pos: 6007
token: 16pgs | freq: 119 | docs: 58 | posting_pos: 6010
token: 16pt | freq: 5 | docs: 5 | posting_pos: 6068
token: 16s | freq: 65 | docs: 41 | posting_pos: 6073
token: 16th | freq: 5 | docs: 3 | posting_pos: 6114
token: 17 | freq: 1026 | docs: 120 | posting_pos: 6117
token: 170 | freq: 68 | docs: 33 | posting_pos: 6237
token: 1700 | freq: 9 | docs: 7 | posting_pos: 6270
token: 17007 | freq: 4 | docs: 1 | posting_pos: 6277
token: 17013 | freq: 4 | docs: 3 | posting_pos: 6278
token: 17074 | freq: 3 | docs: 1 | posting_pos: 6281
token: 171 | freq: 23 | docs: 10 | posting_pos: 6282
token: 1710 | freq: 3 | docs: 1 | posting_pos: 6292
token: 172 | freq: 33 | docs: 12 | posting_pos: 6293
token: 17230 | freq: 10 | docs: 3 | posting_pos: 6305
token: 17270 | freq: 5 | docs: 3 | posting_pos: 6308
token: 173 | freq: 33 | docs: 11 | posting_pos: 6311
token: 17338 | freq: 3 | docs: 1 | posting_pos: 6322
token: 174 | freq: 28 | docs: 13 | posting_pos: 6323
token: 1740 | freq: 3 | docs: 2 | posting_pos: 6336
token: 174099 | freq: 3 | docs: 2 | posting_pos: 6338
token: 175 | freq: 21 | docs: 8 | posting_pos: 6340
token: 1754 | freq: 309 | docs: 5 | posting_pos: 6348
token: 1756 | freq: 6 | docs: 4 | posting_pos: 6353
token: 176 | freq: 53 | docs: 20 | posting_pos: 6357
token: 17635 | freq: 3 | docs: 2 | posting_pos: 6377
token: 17641 | freq: 3 | docs: 1 | posting_pos: 6379
token: 17669 | freq: 6 | docs: 3 | posting_pos: 6380
token: 17677 | freq: 7 | docs: 2 | posting_pos: 6383
token: 177 | freq: 24 | docs: 10 | posting_pos: 6385
token: 1773 | freq: 3 | docs: 1 | posting_pos: 6395
token: 17742 | freq: 4 | docs: 1 | posting_pos: 6396
token: 1776 | freq: 3 | docs: 2 | posting_pos: 6397
token: 178 | freq: 27 | docs: 12 | posting_pos: 6399
token: 17830 | freq: 10 | docs: 4 | posting_pos: 6411
token: 1789 | freq: 5 | docs: 3 | posting_pos: 6415
token: 179 | freq: 154 | docs: 70 | posting_pos: 6418
token: 1790 | freq: 3 | docs: 2 | posting_pos: 6488
token: 17907 | freq: 7 | docs: 4 | posting_pos: 6490
token: 1792 | freq: 3 | docs: 3 | posting_pos: 6494
token: 17fn | freq: 118 | docs: 58 | posting_pos: 6497
token: 17k | freq: 10 | docs: 3 | posting_pos: 6555
token: 17pgs | freq: 67 | docs: 38 | posting_pos: 6558
token: 17s | freq: 38 | docs: 23 | posting_pos: 6596
token: 17th | freq: 10 | docs: 6 | posting_pos: 6619
token: 18 | freq: 915 | docs: 117 | posting_pos: 6625
token: 180 | freq: 107 | docs: 17 | posting_pos: 6742
token: 1800 | freq: 18 | docs: 11 | posting_pos: 6759
token: 18021 | freq: 6 | docs: 1 | posting_pos: 6770
token: 18026 | freq: 8 | docs: 3 | posting_pos: 6771
token: 18080 | freq: 3 | docs: 1 | posting_pos: 6774
token: 181 | freq: 96 | docs: 7 | posting_pos: 6775
token: 18126 | freq: 4 | docs: 2 | posting_pos: 6782
token: 18136 | freq: 4 | docs: 4 | posting_pos: 6784
token: 1815 | freq: 17 | docs: 6 | posting_pos: 6788
token: 18153 | freq: 3 | docs: 3 | posting_pos: 6794
token: 182 | freq: 31 | docs: 12 | posting_pos: 6797
token: 18216 | freq: 3 | docs: 1 | posting_pos: 6809
token: 18224 | freq: 3 | docs: 2 | posting_pos: 6810
token: 1823 | freq: 3 | docs: 3 | posting_pos: 6812
token: 1824 | freq: 3 | docs: 3 | posting_pos: 6815
token: 18277 | freq: 4 | docs: 2 | posting_pos: 6818
token: 183 | freq: 19 | docs: 10 | posting_pos: 6820
token: 1830 | freq: 3 | docs: 3 | posting_pos: 6830
token: 18316 | freq: 19 | docs: 3 | posting_pos: 6833
token: 1832 | freq: 3 | docs: 3 | posting_pos: 6836
token: 18348 | freq: 3 | docs: 3 | posting_pos: 6839
token: 18365 | freq: 3 | docs: 1 | posting_pos: 6842
token: 18374 | freq: 7 | docs: 3 | posting_pos: 6843
token: 184 | freq: 18 | docs: 6 | posting_pos: 6846
token: 1845 | freq: 3 | docs: 3 | posting_pos: 6852
token: 18473 | freq: 4 | docs: 1 | posting_pos: 6855
token: 1848 | freq: 8 | docs: 7 | posting_pos: 6856
token: 1848-as | freq: 4 | docs: 4 | posting_pos: 6863
token: 185 | freq: 32 | docs: 15 | posting_pos: 6867
token: 1850-1900 | freq: 3 | docs: 3 | posting_pos: 6882
token: 1852 | freq: 8 | docs: 5 | posting_pos: 6885
token: 18533 | freq: 3 | docs: 1 | posting_pos: 6890
token: 1855 | freq: 3 | docs: 3 | posting_pos: 6891
token: 18554 | freq: 3 | docs: 2 | posting_pos: 6894
token: 186 | freq: 48 | docs: 12 | posting_pos: 6896
token: 1860 | freq: 3 | docs: 2 | posting_pos: 6908
token: 18633 | freq: 4 | docs: 2 | posting_pos: 6910
token: 18639 | freq: 77 | docs: 4 | posting_pos: 6912
token: 1865 | freq: 6 | docs: 3 | posting_pos: 6916
token: 187 | freq: 75 | docs: 47 | posting_pos: 6919
token: 18766 | freq: 10 | docs: 3 | posting_pos: 6966
token: 18795 | freq: 12 | docs: 3 | posting_pos: 6969
token: 188 | freq: 29 | docs: 12 | posting_pos: 6972
token: 18821 | freq: 5 | docs: 2 | posting_pos: 6984
token: 1887 | freq: 5 | docs: 2 | posting_pos: 6986
token: 189 | freq: 37 | docs: 10 | posting_pos: 6988
token: 1890 | freq: 6 | docs: 5 | posting_pos: 6998
token: 1892 | freq: 9 | docs: 3 | posting_pos: 7003
token: 1898 | freq: 3 | docs: 3 | posting_pos: 7006
token: 18fn | freq: 94 | docs: 55 | posting_pos: 7009
token: 18k | freq: 10 | docs: 4 | posting_pos: 7064
token: 18pgs | freq: 42 | docs: 33 | posting_pos: 7068
token: 18pt | freq: 5 | docs: 5 | posting_pos: 7101
token: 18s | freq: 43 | docs: 29 | posting_pos: 7106
token: 18th | freq: 23 | docs: 15 | posting_pos: 7135
token: 19 | freq: 901 | docs: 94 | posting_pos: 7150
token: 19-20 | freq: 3 | docs: 2 | posting_pos: 7244
token: 19-en | freq: 3 | docs: 3 | posting_pos: 7246
token: 190 | freq: 28 | docs: 9 | posting_pos: 7249
token: 1900 | freq: 13 | docs: 11 | posting_pos: 7258
token: 1905 | freq: 3 | docs: 3 | posting_pos: 7269
token: 19064 | freq: 3 | docs: 3 | posting_pos: 7272
token: 19095 | freq: 7 | docs: 3 | posting_pos: 7275
token: 191 | freq: 19 | docs: 15 | posting_pos: 7278
token: 1911 | freq: 5 | docs: 4 | posting_pos: 7293
token: 1913 | freq: 5 | docs: 4 | posting_pos: 7297
token: 19135 | freq: 8 | docs: 4 | posting_pos: 7301
token: 1914 | freq: 5 | docs: 5 | posting_pos: 7305
token: 1917 | freq: 5 | docs: 3 | posting_pos: 7310
token: 1918 | freq: 8 | docs: 8 | posting_pos: 7313
token: 19187 | freq: 3 | docs: 2 | posting_pos: 7321
token: 1919 | freq: 6 | docs: 6 | posting_pos: 7323
token: 19192 | freq: 4 | docs: 2 | posting_pos: 7329
token: 192 | freq: 33 | docs: 10 | posting_pos: 7331
token: 1920 | freq: 23 | docs: 14 | posting_pos: 7341
token: 1921 | freq: 4 | docs: 3 | posting_pos: 7355
token: 1922 | freq: 4 | docs: 1 | posting_pos: 7358
token: 1929 | freq: 3 | docs: 2 | posting_pos: 7359
token: 193 | freq: 28 | docs: 12 | posting_pos: 7361
token: 1930 | freq: 10 | docs: 9 | posting_pos: 7373
token: 1932 | freq: 7 | docs: 3 | posting_pos: 7382
token: 19324 | freq: 3 | docs: 2 | posting_pos: 7385
token: 1933 | freq: 5 | docs: 4 | posting_pos: 7387
token: 1934 | freq: 9 | docs: 6 | posting_pos: 7391
token: 19344 | freq: 3 | docs: 3 | posting_pos: 7397
token: 1935 | freq: 8 | docs: 6 | posting_pos: 7400
token: 1936 | freq: 3 | docs: 3 | posting_pos: 7406
token: 19362 | freq: 7 | docs: 2 | posting_pos: 7409
token: 1938 | freq: 8 | docs: 4 | posting_pos: 7411
token: 1939 | freq: 8 | docs: 5 | posting_pos: 7415
token: 194 | freq: 26 | docs: 8 | posting_pos: 7420
token: 1940 | freq: 81 | docs: 16 | posting_pos: 7428
token: 1941 | freq: 16 | docs: 8 | posting_pos: 7444
token: 1942 | freq: 3 | docs: 3 | posting_pos: 7452
token: 1943 | freq: 6 | docs: 5 | posting_pos: 7455
token: 1944 | freq: 9 | docs: 3 | posting_pos: 7460
token: 1945 | freq: 32 | docs: 19 | posting_pos: 7463
token: 1946 | freq: 5 | docs: 5 | posting_pos: 7482
token: 194615 | freq: 6 | docs: 2 | posting_pos: 7487
token: 19465 | freq: 11 | docs: 2 | posting_pos: 7489
token: 1947 | freq: 5 | docs: 4 | posting_pos: 7491
token: 1948 | freq: 10 | docs: 5 | posting_pos: 7495
token: 1949 | freq: 8 | docs: 6 | posting_pos: 7500
token: 195 | freq: 19 | docs: 6 | posting_pos: 7506
token: 1950 | freq: 31 | docs: 22 | posting_pos: 7512
token: 1950-ben | freq: 3 | docs: 3 | posting_pos: 7534
token: 1951 | freq: 6 | docs: 5 | posting_pos: 7537
token: 1952 | freq: 5 | docs: 4 | posting_pos: 7542
token: 1953 | freq: 6 | docs: 6 | posting_pos: 7546
token: 1954 | freq: 4 | docs: 4 | posting_pos: 7552
token: 19548 | freq: 7 | docs: 4 | posting_pos: 7556
token: 1956 | freq: 32 | docs: 18 | posting_pos: 7560
token: 1956-ban | freq: 7 | docs: 6 | posting_pos: 7578
token: 1956-os | freq: 11 | docs: 8 | posting_pos: 7584
token: 1956-ot | freq: 4 | docs: 2 | posting_pos: 7592
token: 19564 | freq: 4 | docs: 1 | posting_pos: 7594
token: 1957 | freq: 10 | docs: 6 | posting_pos: 7595
token: 1958 | freq: 6 | docs: 6 | posting_pos: 7601
token: 1959 | freq: 5 | docs: 4 | posting_pos: 7607
token: 19596 | freq: 4 | docs: 1 | posting_pos: 7611
token: 196 | freq: 51 | docs: 29 | posting_pos: 7612
token: 1960 | freq: 30 | docs: 18 | posting_pos: 7641
token: 1961 | freq: 3 | docs: 3 | posting_pos: 7659
token: 1962 | freq: 4 | docs: 3 | posting_pos: 7662
token: 1963 | freq: 4 | docs: 4 | posting_pos: 7665
token: 1964 | freq: 14 | docs: 9 | posting_pos: 7669
token: 1965 | freq: 10 | docs: 8 | posting_pos: 7678
token: 1966 | freq: 5 | docs: 5 | posting_pos: 7686
token: 1967 | freq: 9 | docs: 5 | posting_pos: 7691
token: 1968 | freq: 14 | docs: 11 | posting_pos: 7696
token: 1969 | freq: 6 | docs: 6 | posting_pos: 7707
token: 197 | freq: 20 | docs: 9 | posting_pos: 7713
token: 1970 | freq: 23 | docs: 15 | posting_pos: 7722
token: 1970s | freq: 4 | docs: 4 | posting_pos: 7737
token: 1971 | freq: 13 | docs: 11 | posting_pos: 7741
token: 1972 | freq: 11 | docs: 11 | posting_pos: 7752
token: 1973 | freq: 17 | docs: 14 | posting_pos: 7763
token: 1973-1974 | freq: 3 | docs: 3 | posting_pos: 7777
token: 1974 | freq: 26 | docs: 17 | posting_pos: 7780
token: 1975 | freq: 14 | docs: 12 | posting_pos: 7797
token: 1976 | freq: 13 | docs: 8 | posting_pos: 7809
token: 19768 | freq: 3 | docs: 2 | posting_pos: 7817
token: 1977 | freq: 21 | docs: 16 | posting_pos: 7819
token: 1978 | freq: 26 | docs: 20 | posting_pos: 7835
token: 1979 | freq: 19 | docs: 10 | posting_pos: 7855
token: 1979-1995 | freq: 6 | docs: 1 | posting_pos: 7865
token: 198 | freq: 43 | docs: 11 | posting_pos: 7866
token: 1980 | freq: 27 | docs: 18 | posting_pos: 7877
token: 1980s | freq: 3 | docs: 3 | posting_pos: 7895
token: 1981 | freq: 20 | docs: 13 | posting_pos: 7898
token: 19811 | freq: 4 | docs: 3 | posting_pos: 7911
token: 1982 | freq: 20 | docs: 12 | posting_pos: 7914
token: 19824 | freq: 5 | docs: 2 | posting_pos: 7926
token: 1983 | freq: 17 | docs: 14 | posting_pos: 7928
token: 1984 | freq: 37 | docs: 22 | posting_pos: 7942
token: 19849 | freq: 19 | docs: 2 | posting_pos: 7964
token: 1985 | freq: 19 | docs: 12 | posting_pos: 7966
token: 1986 | freq: 30 | docs: 15 | posting_pos: 7978
token: 1986a | freq: 4 | docs: 1 | posting_pos: 7993
token: 1987 | freq: 38 | docs: 16 | posting_pos: 7994
token: 1988 | freq: 35 | docs: 19 | posting_pos: 8010
token: 1989 | freq: 44 | docs: 23 | posting_pos: 8029
token: 1989-ben | freq: 14 | docs: 8 | posting_pos: 8052
token: 1989-es | freq: 7 | docs: 4 | posting_pos: 8060
token: 19892 | freq: 3 | docs: 2 | posting_pos: 8064
token: 199 | freq: 42 | docs: 8 | posting_pos: 8066
token: 1990 | freq: 94 | docs: 48 | posting_pos: 8074
token: 1990-ben | freq: 15 | docs: 13 | posting_pos: 8122
token: 1990-es | freq: 7 | docs: 6 | posting_pos: 8135
token: 1991 | freq: 57 | docs: 28 | posting_pos: 8141
token: 1991-ben | freq: 4 | docs: 3 | posting_pos: 8169
token: 1992 | freq: 69 | docs: 42 | posting_pos: 8172
token: 1992- | freq: 3 | docs: 2 | posting_pos: 8214
token: 1992-ben | freq: 14 | docs: 10 | posting_pos: 8216
token: 1993 | freq: 127 | docs: 56 | posting_pos: 8226
token: 1993-94 | freq: 3 | docs: 3 | posting_pos: 8282
token: 1993-ban | freq: 5 | docs: 4 | posting_pos: 8285
token: 1994 | freq: 226 | docs: 81 | posting_pos: 8289
token: 1994-ben | freq: 27 | docs: 19 | posting_pos: 8370
token: 1994-es | freq: 8 | docs: 6 | posting_pos: 8389
token: 1995 | freq: 556 | docs: 104 | posting_pos: 8395
token: 1995-1996 | freq: 20 | docs: 20 | posting_pos: 8499
token: 1995-97 | freq: 5 | docs: 5 | posting_pos: 8519
token: 1995-ben | freq: 13 | docs: 12 | posting_pos: 8524
token: 1996 | freq: 1076 | docs: 282 | posting_pos: 8536
token: 1996-ban | freq: 6 | docs: 3 | posting_pos: 8818
token: 1996-os | freq: 4 | docs: 4 | posting_pos: 8821
token: 1996-ra | freq: 3 | docs: 3 | posting_pos: 8825
token: 1997 | freq: 66 | docs: 44 | posting_pos: 8828
token: 1997-ben | freq: 8 | docs: 7 | posting_pos: 8872
token: 1997-es | freq: 5 | docs: 4 | posting_pos: 8879
token: 1997-tol | freq: 5 | docs: 5 | posting_pos: 8883
token: 1998 | freq: 17 | docs: 14 | posting_pos: 8888
token: 1998-as | freq: 5 | docs: 5 | posting_pos: 8902
token: 1998-ban | freq: 12 | docs: 9 | posting_pos: 8907
token: 1999 | freq: 9 | docs: 8 | posting_pos: 8916
token: 1999-ben | freq: 3 | docs: 3 | posting_pos: 8924
token: 19fn | freq: 82 | docs: 40 | posting_pos: 8927
token: 19k | freq: 8 | docs: 2 | posting_pos: 8967
token: 19pgs | freq: 34 | docs: 24 | posting_pos: 8969
token: 19s | freq: 22 | docs: 18 | posting_pos: 8993
token: 19th | freq: 30 | docs: 17 | posting_pos: 9011
token: 1dc | freq: 5 | docs: 3 | posting_pos: 9028
token: 1fn | freq: 85 | docs: 44 | posting_pos: 9031
token: 1g | freq: 4 | docs: 1 | posting_pos: 9075
token: 1mm | freq: 4 | docs: 1 | posting_pos: 9076
token: 1s | freq: 134 | docs: 51 | posting_pos: 9077
token: 1st | freq: 10 | docs: 7 | posting_pos: 9128
token: 1stnet | freq: 4 | docs: 4 | posting_pos: 9135
token: 2-0 | freq: 4 | docs: 2 | posting_pos: 9139
token: 2-3 | freq: 8 | docs: 7 | posting_pos: 9141
token: 2-es | freq: 3 | docs: 2 | posting_pos: 9148
token: 20 | freq: 1003 | docs: 191 | posting_pos: 9150
token: 20-25 | freq: 5 | docs: 4 | posting_pos: 9341
token: 20-26 | freq: 61 | docs: 3 | posting_pos: 9345
token: 20-30 | freq: 3 | docs: 2 | posting_pos: 9348
token: 200 | freq: 108 | docs: 57 | posting_pos: 9350
token: 2000 | freq: 33 | docs: 20 | posting_pos: 9407
token: 20005 | freq: 4 | docs: 3 | posting_pos: 9427
token: 2001 | freq: 4 | docs: 2 | posting_pos: 9430
token: 2002 | freq: 7 | docs: 5 | posting_pos: 9432
token: 2005 | freq: 3 | docs: 1 | posting_pos: 9437
token: 201 | freq: 27 | docs: 16 | posting_pos: 9438
token: 2010 | freq: 11 | docs: 5 | posting_pos: 9454
token: 20109 | freq: 3 | docs: 2 | posting_pos: 9459
token: 2012 | freq: 4 | docs: 4 | posting_pos: 9461
token: 2013 | freq: 3 | docs: 2 | posting_pos: 9465
token: 2016 | freq: 7 | docs: 1 | posting_pos: 9467
token: 2017 | freq: 9 | docs: 3 | posting_pos: 9468
token: 20176 | freq: 6 | docs: 2 | posting_pos: 9471
token: 20186 | freq: 9 | docs: 3 | posting_pos: 9473
token: 20188 | freq: 3 | docs: 3 | posting_pos: 9476
token: 202 | freq: 46 | docs: 23 | posting_pos: 9479
token: 20217 | freq: 8 | docs: 1 | posting_pos: 9502
token: 20224 | freq: 3 | docs: 2 | posting_pos: 9503
token: 20265 | freq: 4 | docs: 2 | posting_pos: 9505
token: 20271 | freq: 3 | docs: 2 | posting_pos: 9507
token: 20277 | freq: 7 | docs: 1 | posting_pos: 9509
token: 203 | freq: 23 | docs: 11 | posting_pos: 9510
token: 20313 | freq: 3 | docs: 2 | posting_pos: 9521
token: 20324 | freq: 3 | docs: 1 | posting_pos: 9523
token: 20347 | freq: 3 | docs: 2 | posting_pos: 9524
token: 20377 | freq: 3 | docs: 2 | posting_pos: 9526
token: 204 | freq: 51 | docs: 10 | posting_pos: 9528
token: 20406 | freq: 12 | docs: 2 | posting_pos: 9538
token: 20417 | freq: 9 | docs: 2 | posting_pos: 9540
token: 20423 | freq: 3 | docs: 2 | posting_pos: 9542
token: 20458 | freq: 7 | docs: 2 | posting_pos: 9544
token: 2046 | freq: 6 | docs: 1 | posting_pos: 9546
token: 20475 | freq: 3 | docs: 1 | posting_pos: 9547
token: 20496 | freq: 7 | docs: 3 | posting_pos: 9548
token: 205 | freq: 74 | docs: 30 | posting_pos: 9551
token: 20519 | freq: 4 | docs: 2 | posting_pos: 9581
token: 20538 | freq: 21 | docs: 4 | posting_pos: 9583
token: 20539 | freq: 6 | docs: 2 | posting_pos: 9587
token: 2054 | freq: 3 | docs: 1 | posting_pos: 9589
token: 20551 | freq: 3 | docs: 2 | posting_pos: 9590
token: 20590 | freq: 3 | docs: 1 | posting_pos: 9592
token: 20594 | freq: 3 | docs: 2 | posting_pos: 9593
token: 206 | freq: 42 | docs: 10 | posting_pos: 9595
token: 20608 | freq: 3 | docs: 1 | posting_pos: 9605
token: 2061 | freq: 3 | docs: 2 | posting_pos: 9606
token: 20612 | freq: 3 | docs: 2 | posting_pos: 9608
token: 20623 | freq: 13 | docs: 4 | posting_pos: 9610
token: 20694 | freq: 23 | docs: 4 | posting_pos: 9614
token: 207 | freq: 19 | docs: 8 | posting_pos: 9618
token: 20735 | freq: 13 | docs: 2 | posting_pos: 9626
token: 20771 | freq: 3 | docs: 1 | posting_pos: 9628
token: 2079 | freq: 3 | docs: 3 | posting_pos: 9629
token: 20790 | freq: 3 | docs: 2 | posting_pos: 9632
token: 208 | freq: 25 | docs: 11 | posting_pos: 9634
token: 20823 | freq: 22 | docs: 2 | posting_pos: 9645
token: 2086 | freq: 6 | docs: 3 | posting_pos: 9647
token: 20867 | freq: 6 | docs: 3 | posting_pos: 9650
token: 209 | freq: 32 | docs: 13 | posting_pos: 9653
token: 20916 | freq: 8 | docs: 3 | posting_pos: 9666
token: 20920 | freq: 7 | docs: 4 | posting_pos: 9669
token: 20922 | freq: 4 | docs: 2 | posting_pos: 9673
token: 20931 | freq: 44 | docs: 4 | posting_pos: 9675
token: 20943 | freq: 8 | docs: 2 | posting_pos: 9679
token: 20954 | freq: 3 | docs: 1 | posting_pos: 9681
token: 20963 | freq: 3 | docs: 2 | posting_pos: 9682
token: 20fn | freq: 84 | docs: 47 | posting_pos: 9684
token: 20k | freq: 6 | docs: 3 | posting_pos: 9731
token: 20pgs | freq: 126 | docs: 61 | posting_pos: 9734
token: 20s | freq: 34 | docs: 26 | posting_pos: 9795
token: 20szazalekos | freq: 3 | docs: 3 | posting_pos: 9821
token: 20th | freq: 20 | docs: 13 | posting_pos: 9824
token: 21 | freq: 862 | docs: 184 | posting_pos: 9837
token: 210 | freq: 35 | docs: 16 | posting_pos: 10021
token: 2100 | freq: 3 | docs: 2 | posting_pos: 10037
token: 211 | freq: 17 | docs: 8 | posting_pos: 10039
token: 21120 | freq: 6 | docs: 2 | posting_pos: 10047
token: 21159 | freq: 4 | docs: 2 | posting_pos: 10049
token: 212 | freq: 22 | docs: 13 | posting_pos: 10051
token: 21211 | freq: 9 | docs: 2 | posting_pos: 10064
token: 21252 | freq: 12 | docs: 3 | posting_pos: 10066
token: 2128 | freq: 3 | docs: 3 | posting_pos: 10069
token: 21297 | freq: 4 | docs: 1 | posting_pos: 10072
token: 213 | freq: 21 | docs: 13 | posting_pos: 10073
token: 21363 | freq: 9 | docs: 2 | posting_pos: 10086
token: 214 | freq: 49 | docs: 33 | posting_pos: 10088
token: 21427 | freq: 3 | docs: 3 | posting_pos: 10121
token: 2146 | freq: 4 | docs: 3 | posting_pos: 10124
