token: - | freq: 2360 | docs: 199 | posting_pos: 0
token: 009 | freq: 1 | docs: 1 | posting_pos: 1452
token: 0095 | freq: 3 | docs: 3 | posting_pos: 1453
token: 00974 | freq: 2 | docs: 1 | posting_pos: 1456
token: 00adria | freq: 1 | docs: 1 | posting_pos: 1457
token: 00ff00 | freq: 1 | docs: 1 | posting_pos: 1458
token: 00kor | freq: 1 | docs: 1 | posting_pos: 1459
token: 00pm | freq: 1 | docs: 1 | posting_pos: 1460
token: 01 | freq: 14919 | docs: 23 | posting_pos: 1461
token: 0100 | freq: 2 | docs: 1 | posting_pos: 1484
token: 0100to | freq: 1 | docs: 1 | posting_pos: 1485
token: 0101-65736 | freq: 1 | docs: 1 | posting_pos: 1486
token: 011 | freq: 1 | docs: 1 | posting_pos: 1487
token: 0116 | freq: 1 | docs: 1 | posting_pos: 1488
token: 012 | freq: 1 | docs: 1 | posting_pos: 1489
token: 01202 | freq: 1 | docs: 1 | posting_pos: 1490
token: 01203 | freq: 1 | docs: 1 | posting_pos: 1491
token: 01223 | freq: 4 | docs: 2 | posting_pos: 1492
token: 013 | freq: 1 | docs: 1 | posting_pos: 1494
token: 014 | freq: 1 | docs: 1 | posting_pos: 1495
token: 017 | freq: 1 | docs: 1 | posting_pos: 1496
token: 018 | freq: 2 | docs: 2 | posting_pos: 1497
token: 019 | freq: 1 | docs: 1 | posting_pos: 1499
token: 01992 | freq: 1 | docs: 1 | posting_pos: 1500
token: 01995 | freq: 1 | docs: 1 | posting_pos: 1501
token: 01997 | freq: 1 | docs: 1 | posting_pos: 1502
token: 01am | freq: 4 | docs: 1 | posting_pos: 1503
token: 01bbc575 | freq: 3 | docs: 1 | posting_pos: 1504
token: 01t08 | freq: 5 | docs: 5 | posting_pos: 1505
token: 02 | freq: 4109 | docs: 18 | posting_pos: 1510
token: 021 | freq: 1 | docs: 1 | posting_pos: 1528
token: 022 | freq: 1 | docs: 1 | posting_pos: 1529
token: 0244 | freq: 3 | docs: 1 | posting_pos: 1530
token: 025mm | freq: 1 | docs: 1 | posting_pos: 1531
token: 026 | freq: 1 | docs: 1 | posting_pos: 1532
token: 028 | freq: 1 | docs: 1 | posting_pos: 1533
token: 02las | freq: 1 | docs: 1 | posting_pos: 1534
token: 02n | freq: 1 | docs: 1 | posting_pos: 1535
token: 02nemzet | freq: 1 | docs: 1 | posting_pos: 1536
token: 02pm | freq: 1 | docs: 1 | posting_pos: 1537
token: 03 | freq: 1875 | docs: 36 | posting_pos: 1538
token: 031 | freq: 1 | docs: 1 | posting_pos: 1574
token: 036 | freq: 1 | docs: 1 | posting_pos: 1575
token: 037647 | freq: 1 | docs: 1 | posting_pos: 1576
token: 03bronze | freq: 1 | docs: 1 | posting_pos: 1577
token: 03n | freq: 1 | docs: 1 | posting_pos: 1578
token: 03nemzet | freq: 2 | docs: 2 | posting_pos: 1579
token: 03subject | freq: 1 | docs: 1 | posting_pos: 1581
token: 03x-subscribe | freq: 1 | docs: 1 | posting_pos: 1582
token: 04 | freq: 1017 | docs: 39 | posting_pos: 1583
token: 045 | freq: 1 | docs: 1 | posting_pos: 1622
token: 046 | freq: 1 | docs: 1 | posting_pos: 1623
token: 0466 | freq: 1 | docs: 1 | posting_pos: 1624
token: 0476 | freq: 1 | docs: 1 | posting_pos: 1625
token: 04nemzet | freq: 1 | docs: 1 | posting_pos: 1626
token: 04subject | freq: 1 | docs: 1 | posting_pos: 1627
token: 04t08 | freq: 5 | docs: 5 | posting_pos: 1628
token: 04x-subscribe | freq: 1 | docs: 1 | posting_pos: 1633
token: 05 | freq: 1088 | docs: 47 | posting_pos: 1634
token: 05-10024 | freq: 1 | docs: 1 | posting_pos: 1681
token: 05-10029 | freq: 1 | docs: 1 | posting_pos: 1682
token: 05-10035 | freq: 1 | docs: 1 | posting_pos: 1683
token: 05-10041 | freq: 1 | docs: 1 | posting_pos: 1684
token: 05-10043 | freq: 1 | docs: 1 | posting_pos: 1685
token: 05-10084 | freq: 1 | docs: 1 | posting_pos: 1686
token: 05-11000 | freq: 1 | docs: 1 | posting_pos: 1687
token: 05-11069 | freq: 1 | docs: 1 | posting_pos: 1688
token: 050 | freq: 1 | docs: 1 | posting_pos: 1689
token: 0500 | freq: 6 | docs: 2 | posting_pos: 1690
token: 050mm | freq: 1 | docs: 1 | posting_pos: 1692
token: 051 | freq: 1 | docs: 1 | posting_pos: 1693
token: 052 | freq: 1 | docs: 1 | posting_pos: 1694
token: 0540038y | freq: 1 | docs: 1 | posting_pos: 1695
token: 055 | freq: 1 | docs: 1 | posting_pos: 1696
token: 058 | freq: 1 | docs: 1 | posting_pos: 1697
token: 05n | freq: 1 | docs: 1 | posting_pos: 1698
token: 05nemzet | freq: 2 | docs: 2 | posting_pos: 1699
token: 05subject | freq: 1 | docs: 1 | posting_pos: 1701
token: 05x-subscribe | freq: 1 | docs: 1 | posting_pos: 1702
token: 06 | freq: 460 | docs: 32 | posting_pos: 1703
token: 06-20-423-364 | freq: 4 | docs: 3 | posting_pos: 1735
token: 06-20-423-364internet | freq: 1 | docs: 1 | posting_pos: 1738
token: 06125 | freq: 1 | docs: 1 | posting_pos: 1739
token: 06498 | freq: 1 | docs: 1 | posting_pos: 1740
token: 06573 | freq: 1 | docs: 1 | posting_pos: 1741
token: 067 | freq: 2 | docs: 2 | posting_pos: 1742
token: 067-39 | freq: 1 | docs: 1 | posting_pos: 1744
token: 068 | freq: 1 | docs: 1 | posting_pos: 1745
token: 06nemzet | freq: 1 | docs: 1 | posting_pos: 1746
token: 06subject | freq: 1 | docs: 1 | posting_pos: 1747
token: 06x-subscribe | freq: 1 | docs: 1 | posting_pos: 1748
token: 07 | freq: 330 | docs: 33 | posting_pos: 1749
token: 07-34-318-316 | freq: 1 | docs: 1 | posting_pos: 1782
token: 0700 | freq: 1 | docs: 1 | posting_pos: 1783
token: 071 | freq: 1 | docs: 1 | posting_pos: 1784
token: 0730 | freq: 1 | docs: 1 | posting_pos: 1785
token: 075 | freq: 1 | docs: 1 | posting_pos: 1786
token: 076 | freq: 1 | docs: 1 | posting_pos: 1787
token: 077 | freq: 1 | docs: 1 | posting_pos: 1788
token: 07n | freq: 1 | docs: 1 | posting_pos: 1789
token: 07nemzet | freq: 1 | docs: 1 | posting_pos: 1790
token: 08 | freq: 242 | docs: 26 | posting_pos: 1791
token: 0800 | freq: 6 | docs: 6 | posting_pos: 1817
token: 083 | freq: 2 | docs: 2 | posting_pos: 1823
token: 084 | freq: 1 | docs: 1 | posting_pos: 1825
token: 08540 | freq: 2 | docs: 1 | posting_pos: 1826
token: 089against | freq: 1 | docs: 1 | posting_pos: 1827
token: 08nemzet | freq: 1 | docs: 1 | posting_pos: 1828
token: 08subject | freq: 1 | docs: 1 | posting_pos: 1829
token: 08x-subscribe | freq: 1 | docs: 1 | posting_pos: 1830
token: 09 | freq: 216 | docs: 27 | posting_pos: 1831
token: 09-oct-96 | freq: 1 | docs: 1 | posting_pos: 1858
token: 095 | freq: 2 | docs: 1 | posting_pos: 1859
token: 095-938-1808 | freq: 1 | docs: 1 | posting_pos: 1860
token: 09nemzet | freq: 1 | docs: 1 | posting_pos: 1861
token: 09pm | freq: 2 | docs: 1 | posting_pos: 1862
token: 09subject | freq: 1 | docs: 1 | posting_pos: 1863
token: 09x-subscribe | freq: 1 | docs: 1 | posting_pos: 1864
token: 0b | freq: 1 | docs: 1 | posting_pos: 1865
token: 0fencing | freq: 1 | docs: 1 | posting_pos: 1866
token: 0fn | freq: 1435 | docs: 99 | posting_pos: 1867
token: 0lejarat | freq: 1 | docs: 1 | posting_pos: 1966
token: 0s | freq: 1766 | docs: 100 | posting_pos: 1967
token: 0usachemical | freq: 1 | docs: 1 | posting_pos: 2067
token: 0yr | freq: 8 | docs: 7 | posting_pos: 2068
token: 1 | freq: 5563 | docs: 172 | posting_pos: 2075
token: 1-1 | freq: 6 | docs: 3 | posting_pos: 2247
token: 1-1-es | freq: 1 | docs: 1 | posting_pos: 2250
token: 1-2 | freq: 6 | docs: 5 | posting_pos: 2251
token: 1-202-862 | freq: 1 | docs: 1 | posting_pos: 2256
token: 1-3 | freq: 3 | docs: 3 | posting_pos: 2257
token: 1-3-4 | freq: 1 | docs: 1 | posting_pos: 2260
token: 1-5 | freq: 3 | docs: 3 | posting_pos: 2261
token: 1-510-839 | freq: 1 | docs: 1 | posting_pos: 2264
token: 1-613-233 | freq: 1 | docs: 1 | posting_pos: 2265
token: 1-7 | freq: 1 | docs: 1 | posting_pos: 2266
token: 1-800-241-2582 | freq: 1 | docs: 1 | posting_pos: 2267
token: 1-800-252-2873 | freq: 1 | docs: 1 | posting_pos: 2268
token: 1-800-252-2923 | freq: 1 | docs: 1 | posting_pos: 2269
token: 1-800-252-8635 | freq: 1 | docs: 1 | posting_pos: 2270
token: 1-800-252-8666 | freq: 2 | docs: 2 | posting_pos: 2271
token: 1-800-356-6302 | freq: 1 | docs: 1 | posting_pos: 2273
token: 1-800-544-2304 | freq: 1 | docs: 1 | posting_pos: 2274
token: 1-800-588-1857 | freq: 1 | docs: 1 | posting_pos: 2275
token: 1-800-732-8866 | freq: 1 | docs: 1 | posting_pos: 2276
token: 1-800-772-1213 | freq: 1 | docs: 1 | posting_pos: 2277
token: 1-800-785-6055 | freq: 1 | docs: 1 | posting_pos: 2278
token: 1-800-829-1040 | freq: 1 | docs: 1 | posting_pos: 2279
token: 1-800-829-3676 | freq: 1 | docs: 1 | posting_pos: 2280
token: 1-800-829-4059 | freq: 1 | docs: 1 | posting_pos: 2281
token: 1-800-870-form | freq: 1 | docs: 1 | posting_pos: 2282
token: 1-800-942-8439 | freq: 1 | docs: 1 | posting_pos: 2283
token: 1-800-get-madd | freq: 1 | docs: 1 | posting_pos: 2284
token: 1-800-termpaper | freq: 104 | docs: 104 | posting_pos: 2285
token: 1-805 | freq: 1 | docs: 1 | posting_pos: 2389
token: 1-818-393-2640 | freq: 1 | docs: 1 | posting_pos: 2390
token: 1-882785-01-04 | freq: 1 | docs: 1 | posting_pos: 2391
token: 1-9 | freq: 1 | docs: 1 | posting_pos: 2392
token: 1-e | freq: 1 | docs: 1 | posting_pos: 2393
token: 1-es | freq: 1 | docs: 1 | posting_pos: 2394
token: 1-i | freq: 2 | docs: 2 | posting_pos: 2395
token: 1-jei | freq: 2 | docs: 2 | posting_pos: 2397
token: 1-jeig | freq: 1 | docs: 1 | posting_pos: 2399
token: 1-jen | freq: 1 | docs: 1 | posting_pos: 2400
token: 1-jetol | freq: 1 | docs: 1 | posting_pos: 2401
token: 1-jeutan | freq: 1 | docs: 1 | posting_pos: 2402
token: 1-jevel | freq: 1 | docs: 1 | posting_pos: 2403
token: 1-osszesen | freq: 1 | docs: 1 | posting_pos: 2404
token: 10 | freq: 2019 | docs: 219 | posting_pos: 2405
token: 10-100 | freq: 3 | docs: 3 | posting_pos: 2624
token: 10-11 | freq: 1 | docs: 1 | posting_pos: 2627
token: 10-11cocoa | freq: 1 | docs: 1 | posting_pos: 2628
token: 10-12 | freq: 1 | docs: 1 | posting_pos: 2629
token: 10-12cocoa | freq: 2 | docs: 1 | posting_pos: 2630
token: 10-14 | freq: 1 | docs: 1 | posting_pos: 2631
token: 10-15 | freq: 6 | docs: 6 | posting_pos: 2632
token: 10-15evet | freq: 1 | docs: 1 | posting_pos: 2638
token: 10-16 | freq: 1 | docs: 1 | posting_pos: 2639
token: 10-day | freq: 1 | docs: 1 | posting_pos: 2640
token: 10-ei | freq: 1 | docs: 1 | posting_pos: 2641
token: 10-en | freq: 3 | docs: 3 | posting_pos: 2642
token: 10-et | freq: 1 | docs: 1 | posting_pos: 2645
token: 10-ig | freq: 1 | docs: 1 | posting_pos: 2646
token: 10-k | freq: 1 | docs: 1 | posting_pos: 2647
token: 100 | freq: 643 | docs: 123 | posting_pos: 2648
token: 100-100 | freq: 1 | docs: 1 | posting_pos: 2771
token: 100-101 | freq: 1 | docs: 1 | posting_pos: 2772
token: 100-120 | freq: 2 | docs: 1 | posting_pos: 2773
token: 100-150 | freq: 1 | docs: 1 | posting_pos: 2774
token: 100-bol | freq: 1 | docs: 1 | posting_pos: 2775
token: 100-page | freq: 1 | docs: 1 | posting_pos: 2776
token: 1000 | freq: 24 | docs: 15 | posting_pos: 2777
token: 1000-ik | freq: 1 | docs: 1 | posting_pos: 2792
token: 10000 | freq: 15 | docs: 2 | posting_pos: 2793
token: 100005 | freq: 1 | docs: 1 | posting_pos: 2795
token: 10001 | freq: 1 | docs: 1 | posting_pos: 2796
token: 100011 | freq: 1 | docs: 1 | posting_pos: 2797
token: 1000127 | freq: 1 | docs: 1 | posting_pos: 2798
token: 100017 | freq: 1 | docs: 1 | posting_pos: 2799
token: 100021 | freq: 1 | docs: 1 | posting_pos: 2800
token: 10003 | freq: 1 | docs: 1 | posting_pos: 2801
token: 100042 | freq: 1 | docs: 1 | posting_pos: 2802
token: 1000464 | freq: 1 | docs: 1 | posting_pos: 2803
token: 10005 | freq: 11 | docs: 3 | posting_pos: 2804
token: 100057 | freq: 1 | docs: 1 | posting_pos: 2807
token: 100060 | freq: 1 | docs: 1 | posting_pos: 2808
token: 1000736 | freq: 1 | docs: 1 | posting_pos: 2809
token: 100079 | freq: 1 | docs: 1 | posting_pos: 2810
token: 100080 | freq: 1 | docs: 1 | posting_pos: 2811
token: 1000803 | freq: 1 | docs: 1 | posting_pos: 2812
token: 100094 | freq: 1 | docs: 1 | posting_pos: 2813
token: 1001 | freq: 2 | docs: 2 | posting_pos: 2814
token: 100103 | freq: 1 | docs: 1 | posting_pos: 2816
token: 100108 | freq: 2 | docs: 2 | posting_pos: 2817
token: 10011 | freq: 1 | docs: 1 | posting_pos: 2819
token: 100118 | freq: 1 | docs: 1 | posting_pos: 2820
token: 100131 | freq: 1 | docs: 1 | posting_pos: 2821
token: 100133 | freq: 1 | docs: 1 | posting_pos: 2822
token: 10014 | freq: 1 | docs: 1 | posting_pos: 2823
token: 10015 | freq: 1 | docs: 1 | posting_pos: 2824
token: 1001699 | freq: 1 | docs: 1 | posting_pos: 2825
token: 1001781 | freq: 1 | docs: 1 | posting_pos: 2826
token: 100181 | freq: 1 | docs: 1 | posting_pos: 2827
token: 100191 | freq: 1 | docs: 1 | posting_pos: 2828
token: 100192 | freq: 1 | docs: 1 | posting_pos: 2829
token: 100207 | freq: 1 | docs: 1 | posting_pos: 2830
token: 100211 | freq: 1 | docs: 1 | posting_pos: 2831
token: 10022 | freq: 2 | docs: 1 | posting_pos: 2832
token: 100228 | freq: 1 | docs: 1 | posting_pos: 2833
token: 10025 | freq: 1 | docs: 1 | posting_pos: 2834
token: 100260 | freq: 1 | docs: 1 | posting_pos: 2835
token: 100263 | freq: 5 | docs: 4 | posting_pos: 2836
token: 100270 | freq: 1 | docs: 1 | posting_pos: 2840
token: 100275647 | freq: 1 | docs: 1 | posting_pos: 2841
token: 100276 | freq: 1 | docs: 1 | posting_pos: 2842
token: 100280 | freq: 1 | docs: 1 | posting_pos: 2843
token: 100281 | freq: 1 | docs: 1 | posting_pos: 2844
token: 100282 | freq: 2 | docs: 2 | posting_pos: 2845
token: 100287 | freq: 1 | docs: 1 | posting_pos: 2847
token: 1002944 | freq: 1 | docs: 1 | posting_pos: 2848
token: 1003 | freq: 1 | docs: 1 | posting_pos: 2849
token: 100312 | freq: 1 | docs: 1 | posting_pos: 2850
token: 100330 | freq: 1 | docs: 1 | posting_pos: 2851
token: 100335 | freq: 1 | docs: 1 | posting_pos: 2852
token: 10034 | freq: 1 | docs: 1 | posting_pos: 2853
token: 10035 | freq: 1 | docs: 1 | posting_pos: 2854
token: 100350 | freq: 1 | docs: 1 | posting_pos: 2855
token: 100357 | freq: 1 | docs: 1 | posting_pos: 2856
token: 1003623600magyarorszagmagyar | freq: 1 | docs: 1 | posting_pos: 2857
token: 100375 | freq: 1 | docs: 1 | posting_pos: 2858
token: 100379 | freq: 1 | docs: 1 | posting_pos: 2859
token: 100381 | freq: 1 | docs: 1 | posting_pos: 2860
token: 100382 | freq: 3 | docs: 2 | posting_pos: 2861
token: 100383 | freq: 1 | docs: 1 | posting_pos: 2863
token: 100391 | freq: 1 | docs: 1 | posting_pos: 2864
token: 100399 | freq: 1 | docs: 1 | posting_pos: 2865
token: 1004045 | freq: 1 | docs: 1 | posting_pos: 2866
token: 1004067 | freq: 1 | docs: 1 | posting_pos: 2867
token: 100410 | freq: 1 | docs: 1 | posting_pos: 2868
token: 100419 | freq: 1 | docs: 1 | posting_pos: 2869
token: 100432 | freq: 2 | docs: 1 | posting_pos: 2870
token: 1004473 | freq: 1 | docs: 1 | posting_pos: 2871
token: 100458 | freq: 1 | docs: 1 | posting_pos: 2872
token: 10046113 | freq: 1 | docs: 1 | posting_pos: 2873
token: 10047 | freq: 1 | docs: 1 | posting_pos: 2874
token: 100470812 | freq: 1 | docs: 1 | posting_pos: 2875
token: 100475 | freq: 1 | docs: 1 | posting_pos: 2876
token: 10049 | freq: 1 | docs: 1 | posting_pos: 2877
token: 1004946 | freq: 1 | docs: 1 | posting_pos: 2878
token: 100498 | freq: 1 | docs: 1 | posting_pos: 2879
token: 100509 | freq: 1 | docs: 1 | posting_pos: 2880
token: 1005211 | freq: 1 | docs: 1 | posting_pos: 2881
token: 100532 | freq: 1 | docs: 1 | posting_pos: 2882
token: 100535 | freq: 3 | docs: 3 | posting_pos: 2883
token: 100536 | freq: 1 | docs: 1 | posting_pos: 2886
token: 1005465 | freq: 1 | docs: 1 | posting_pos: 2887
token: 10055 | freq: 1 | docs: 1 | posting_pos: 2888
token: 100566 | freq: 2 | docs: 2 | posting_pos: 2889
token: 100574 | freq: 1 | docs: 1 | posting_pos: 2891
token: 100577 | freq: 1 | docs: 1 | posting_pos: 2892
token: 100592 | freq: 1 | docs: 1 | posting_pos: 2893
token: 1005957 | freq: 1 | docs: 1 | posting_pos: 2894
token: 100596 | freq: 1 | docs: 1 | posting_pos: 2895
token: 1005967 | freq: 1 | docs: 1 | posting_pos: 2896
token: 100597 | freq: 1 | docs: 1 | posting_pos: 2897
token: 100598 | freq: 1 | docs: 1 | posting_pos: 2898
token: 1006 | freq: 2 | docs: 2 | posting_pos: 2899
token: 10060 | freq: 1 | docs: 1 | posting_pos: 2901
token: 1006067 | freq: 1 | docs: 1 | posting_pos: 2902
token: 1006123 | freq: 1 | docs: 1 | posting_pos: 2903
token: 100634 | freq: 1 | docs: 1 | posting_pos: 2904
token: 100640 | freq: 1 | docs: 1 | posting_pos: 2905
token: 100641 | freq: 1 | docs: 1 | posting_pos: 2906
token: 100648 | freq: 1 | docs: 1 | posting_pos: 2907
token: 1006542 | freq: 1 | docs: 1 | posting_pos: 2908
token: 100669 | freq: 1 | docs: 1 | posting_pos: 2909
token: 100682 | freq: 1 | docs: 1 | posting_pos: 2910
token: 100683 | freq: 1 | docs: 1 | posting_pos: 2911
token: 100687 | freq: 1 | docs: 1 | posting_pos: 2912
token: 100688 | freq: 1 | docs: 1 | posting_pos: 2913
token: 100698 | freq: 1 | docs: 1 | posting_pos: 2914
token: 1007 | freq: 1 | docs: 1 | posting_pos: 2915
token: 100706 | freq: 1 | docs: 1 | posting_pos: 2916
token: 10072 | freq: 3 | docs: 2 | posting_pos: 2917
token: 100723 | freq: 1 | docs: 1 | posting_pos: 2919
token: 100724 | freq: 1 | docs: 1 | posting_pos: 2920
token: 1007279 | freq: 1 | docs: 1 | posting_pos: 2921
token: 100730 | freq: 1 | docs: 1 | posting_pos: 2922
token: 100731 | freq: 1 | docs: 1 | posting_pos: 2923
token: 100734 | freq: 1 | docs: 1 | posting_pos: 2924
token: 100735 | freq: 1 | docs: 1 | posting_pos: 2925
token: 100758 | freq: 1 | docs: 1 | posting_pos: 2926
token: 100760 | freq: 1 | docs: 1 | posting_pos: 2927
token: 1007652 | freq: 1 | docs: 1 | posting_pos: 2928
token: 100772 | freq: 1 | docs: 1 | posting_pos: 2929
token: 1007892 | freq: 1 | docs: 1 | posting_pos: 2930
token: 100795 | freq: 1 | docs: 1 | posting_pos: 2931
token: 100800 | freq: 1 | docs: 1 | posting_pos: 2932
token: 10081 | freq: 1 | docs: 1 | posting_pos: 2933
token: 100813 | freq: 1 | docs: 1 | posting_pos: 2934
token: 100819 | freq: 1 | docs: 1 | posting_pos: 2935
token: 100843 | freq: 1 | docs: 1 | posting_pos: 2936
token: 100845 | freq: 1 | docs: 1 | posting_pos: 2937
token: 100852 | freq: 1 | docs: 1 | posting_pos: 2938
token: 100860 | freq: 1 | docs: 1 | posting_pos: 2939
token: 100871 | freq: 2 | docs: 1 | posting_pos: 2940
token: 100892 | freq: 1 | docs: 1 | posting_pos: 2941
token: 1009 | freq: 1 | docs: 1 | posting_pos: 2942
token: 100915 | freq: 1 | docs: 1 | posting_pos: 2943
token: 1009173 | freq: 1 | docs: 1 | posting_pos: 2944
token: 100925 | freq: 1 | docs: 1 | posting_pos: 2945
token: 10094 | freq: 1 | docs: 1 | posting_pos: 2946
token: 1009433 | freq: 1 | docs: 1 | posting_pos: 2947
token: 100944 | freq: 1 | docs: 1 | posting_pos: 2948
token: 100949 | freq: 1 | docs: 1 | posting_pos: 2949
token: 1009503 | freq: 1 | docs: 1 | posting_pos: 2950
token: 100953 | freq: 1 | docs: 1 | posting_pos: 2951
token: 1009590 | freq: 1 | docs: 1 | posting_pos: 2952
token: 10097 | freq: 1 | docs: 1 | posting_pos: 2953
token: 100971 | freq: 1 | docs: 1 | posting_pos: 2954
token: 1009765 | freq: 1 | docs: 1 | posting_pos: 2955
token: 100987 | freq: 1 | docs: 1 | posting_pos: 2956
token: 100990 | freq: 2 | docs: 2 | posting_pos: 2957
token: 100997 | freq: 1 | docs: 1 | posting_pos: 2959
token: 100mg | freq: 1 | docs: 1 | posting_pos: 2960
token: 100million | freq: 1 | docs: 1 | posting_pos: 2961
token: 100millioval | freq: 1 | docs: 1 | posting_pos: 2962
token: 100s | freq: 2 | docs: 1 | posting_pos: 2963
token: 100szazalekos | freq: 1 | docs: 1 | posting_pos: 2964
token: 100th | freq: 1 | docs: 1 | posting_pos: 2965
token: 101 | freq: 75 | docs: 20 | posting_pos: 2966
token: 101-a | freq: 1 | docs: 1 | posting_pos: 2986
token: 1010 | freq: 2 | docs: 2 | posting_pos: 2987
token: 10100 | freq: 1 | docs: 1 | posting_pos: 2989
token: 1010145 | freq: 1 | docs: 1 | posting_pos: 2990
token: 101015 | freq: 1 | docs: 1 | posting_pos: 2991
token: 1010304 | freq: 1 | docs: 1 | posting_pos: 2992
token: 101041 | freq: 1 | docs: 1 | posting_pos: 2993
token: 101052 | freq: 1 | docs: 1 | posting_pos: 2994
token: 1010784 | freq: 1 | docs: 1 | posting_pos: 2995
token: 101084 | freq: 1 | docs: 1 | posting_pos: 2996
token: 101102 | freq: 2 | docs: 2 | posting_pos: 2997
token: 1011109 | freq: 1 | docs: 1 | posting_pos: 2999
token: 101124 | freq: 1 | docs: 1 | posting_pos: 3000
token: 1011240 | freq: 1 | docs: 1 | posting_pos: 3001
token: 101126 | freq: 1 | docs: 1 | posting_pos: 3002
